CustomerID,BikeBuyer
17239,1
17240,1
17241,1
17242,1
17243,1
17244,0
17245,0
17246,1
17247,0
17248,0
17249,1
17250,1
17251,1
17254,1
17255,1
17256,1
17258,1
17259,1
17260,1
17262,0
17263,0
17264,1
17265,1
17266,1
17267,0
17268,0
17269,1
17270,1
17271,0
17272,0
17273,0
17274,1
17275,1
17276,0
17277,1
17278,1
17279,1
17280,0
17281,1
17282,0
17283,0
17284,1
17285,0
17286,0
17287,1
17288,0
17289,1
17290,1
17291,1
17292,1
17293,0
17294,1
17295,1
17296,1
17297,1
17298,0
17299,0
17300,0
17301,1
17302,1
17303,1
17304,1
17306,1
17307,1
17308,0
17309,0
17310,0
17311,0
17312,0
17313,0
17314,0
17315,0
17316,0
17317,0
17318,1
17319,0
17320,1
17321,0
17322,1
17323,0
17324,0
17325,0
17326,0
17327,1
17328,0
17329,0
17330,0
17331,1
17332,0
17333,1
17334,0
17335,0
17336,0
17337,0
17339,0
17340,0
17341,0
17342,0
17343,0
17344,0
17346,0
17347,1
17349,0
17350,0
17352,0
17353,0
17354,0
17355,0
17356,0
17357,0
17358,0
17359,0
17360,0
17361,0
17362,0
17363,0
17365,0
11041,0
17368,1
17370,0
17371,0
17372,0
17373,0
17374,0
17375,0
17376,0
17377,0
17378,0
17379,0
17380,0
17381,0
17382,0
17383,0
17384,0
17385,0
17387,0
17388,0
17389,0
17390,0
17391,1
17392,1
17393,1
17394,1
17395,1
17396,0
17397,0
17399,0
17400,1
17401,0
17402,0
17403,1
17404,0
17405,0
17406,0
17407,0
17408,0
17409,1
17411,0
17412,0
17413,0
17414,1
17415,0
17417,1
17418,1
17419,0
17421,0
17422,1
17423,0
17424,0
17425,1
17426,1
17427,1
17428,1
17429,1
17430,1
17431,0
17432,0
17433,1
17434,1
17435,1
17436,0
17437,0
17438,0
17439,0
17440,1
17441,0
17442,0
17443,0
17444,0
17445,0
17446,0
17447,0
17448,0
17449,0
17452,1
17453,1
17454,1
17455,1
17456,0
17457,0
17458,1
17459,0
17460,0
17461,0
17462,0
17463,0
17465,0
17466,0
17467,0
17468,0
17469,0
17470,0
17471,0
17473,0
17474,0
17475,0
17476,0
17477,0
17478,0
17479,0
17480,0
17481,1
17482,1
17483,0
17484,0
17485,0
17488,0
17489,0
17490,1
17491,1
17492,0
17493,0
17494,0
17495,0
17496,0
17497,0
17498,0
17499,1
17500,0
17501,0
17503,0
17504,0
17505,0
17506,0
17507,0
17509,0
17510,0
17511,0
17512,0
17514,0
17515,0
17516,0
17517,1
17518,0
17520,0
17521,0
17522,0
17523,1
17524,1
17525,0
17526,0
17528,0
17530,0
17531,0
17532,0
17534,1
17535,1
17536,1
17537,0
17538,0
17539,0
17540,0
17541,0
17542,0
17543,0
17544,0
17545,1
17546,0
17547,1
17548,0
17549,0
17550,0
17551,0
17552,0
17553,0
17554,0
17555,0
17556,0
17557,0
17558,0
17559,0
17561,0
17562,1
17563,1
17564,0
17565,0
17566,0
17567,0
17568,0
17569,0
17570,0
17571,0
17572,0
17573,1
17574,1
17575,1
17576,0
17578,0
17579,0
17580,0
17581,0
17582,1
17583,1
17584,0
17585,1
17586,1
17587,0
17589,0
17590,1
17591,0
17592,0
17593,1
17594,0
17595,1
17596,1
17597,1
17598,1
17599,0
17600,1
17601,1
17602,0
17603,0
17604,1
17605,1
17607,1
17608,1
17610,1
23972,1
17612,1
17613,1
17614,1
17615,0
17616,1
17617,1
17618,1
17620,1
17621,0
17622,0
17623,1
17624,0
17625,0
17626,0
17627,1
17628,0
17629,0
17631,0
17632,0
17633,0
17635,1
17636,0
17637,0
17638,0
17639,1
17640,0
17641,0
17642,0
17643,0
17644,0
17645,0
17646,0
17647,1
17648,0
17649,1
17651,1
17653,0
17654,1
17655,0
17656,0
17658,0
17659,0
17660,0
17661,0
17662,0
17663,0
17664,0
17665,0
17666,0
17667,0
17668,0
17669,0
17670,0
17671,0
17672,0
17673,0
17674,0
17675,0
17676,0
14699,0
17678,0
17679,0
17680,0
17681,0
17682,0
17683,0
17684,1
17686,1
17687,1
17688,0
17689,0
17690,1
17691,1
17692,0
17693,1
17694,0
17695,0
17696,1
17697,0
17698,0
17699,0
17700,0
17701,0
17702,0
17703,0
17704,1
17705,1
17706,1
17707,0
17708,0
17709,0
17710,0
17711,0
17712,0
17713,0
17714,0
17715,0
17716,0
17717,0
17719,0
17720,0
17721,0
17722,0
17723,0
17724,0
17725,0
17726,0
17727,0
17728,0
17729,0
17730,1
17732,0
17733,0
17734,0
17735,1
17736,1
17737,0
17738,0
17739,1
17740,0
17741,1
17742,1
17743,1
17744,0
17745,0
17746,0
17747,0
17748,1
17750,0
17751,0
17752,0
17753,0
17754,0
17755,0
17756,0
17757,0
17758,0
17759,1
17760,0
17761,0
17762,0
17763,0
17764,0
17765,0
17766,1
17767,0
17768,0
17769,0
17772,0
17774,0
17775,0
17777,0
17778,0
17779,0
17781,0
17784,0
17785,0
17786,0
17787,1
17788,1
17789,1
17790,0
17791,0
17792,0
17793,0
17794,0
17795,0
17796,1
17797,1
17798,0
17799,1
17800,0
17801,0
17802,1
17804,1
17805,1
17806,1
17807,1
17809,1
17810,1
17812,0
17813,1
17814,0
17815,1
17816,0
17817,0
17818,1
17819,0
17820,0
17821,1
17822,1
17823,1
17824,1
17826,0
17827,1
17828,0
17829,0
17831,0
17832,1
17833,0
17834,0
17835,0
17836,0
17838,0
17839,1
17840,0
17841,1
17842,0
17843,0
17844,0
17845,0
17846,1
17847,0
17848,1
23127,0
17851,1
17852,0
17853,0
17854,0
17855,0
17856,0
17857,0
17858,1
17859,1
17860,1
17862,0
17863,0
17864,0
17866,0
17867,0
17868,1
17869,0
17870,0
17871,0
17873,0
17874,0
17875,0
17876,1
17879,1
17881,0
17882,0
17883,0
17884,0
17885,0
17886,0
17887,0
17888,0
17889,0
17890,0
17891,0
17892,0
17893,0
17894,0
17895,0
17896,0
17897,0
17898,0
17899,0
17900,0
17901,0
17902,0
17903,0
17904,0
17905,0
17906,0
17908,0
17909,0
17910,0
17912,0
17913,1
17914,0
17915,1
17916,1
17917,0
17918,0
17919,0
17921,0
17922,0
17924,0
17925,0
17926,0
17927,0
17928,0
17929,0
17930,0
17931,0
17932,0
17933,0
17934,0
17935,0
17936,0
17938,1
17939,1
17940,0
17941,0
17943,1
17944,0
17945,0
17946,0
17947,1
17948,0
17949,0
17950,0
17951,0
17952,0
17953,1
17954,0
17955,0
17956,1
17957,0
17959,0
17960,0
17961,0
17962,0
17963,0
17965,0
17966,1
17967,0
17968,0
17969,0
17970,0
17972,0
17974,1
17976,0
17977,0
17978,0
17979,0
17980,0
17981,0
17982,0
17983,0
17985,0
17986,0
17987,0
17988,1
17989,0
17990,1
17991,0
17992,0
17993,0
17994,1
17995,0
17996,1
17997,1
17998,0
17999,1
18001,1
18003,0
18004,0
18005,0
18006,0
18007,0
18008,1
18010,1
18011,1
18012,0
18013,0
18014,1
18015,1
18016,1
18017,1
18018,1
18019,0
18020,0
18021,0
18022,1
18023,1
20626,1
18025,0
18026,0
18027,0
18028,0
18029,0
18030,0
18031,0
18032,0
18033,0
18034,0
18035,0
18036,1
18037,0
18038,0
18039,0
18040,0
18041,0
18042,0
18043,0
18044,0
18045,0
18046,0
18047,0
18048,0
18049,1
18050,0
18051,0
18052,0
18053,1
18054,0
18055,0
18056,0
18057,1
18058,0
18059,0
18060,0
18061,0
18062,0
18063,0
18064,0
18065,0
18066,0
18067,0
18068,0
18069,0
18070,0
18071,0
18072,1
18073,0
18075,0
18076,0
18077,0
18080,0
18081,0
18083,0
18083,1
18084,0
18085,1
18086,1
18087,1
18088,0
18089,0
18090,0
18091,0
18092,0
18093,1
18094,1
18095,0
18096,0
18097,1
18098,0
18099,0
18100,0
18101,0
18102,0
18104,0
18105,0
18106,1
18107,0
18108,0
18109,0
18111,1
18112,0
18113,1
18114,0
18115,0
18116,0
18117,0
18119,1
18121,0
18123,1
18124,0
18125,0
18126,1
18127,1
18128,0
18129,0
18130,1
18131,1
18132,0
18133,1
18134,0
18135,0
18136,0
18137,0
18138,0
18139,0
18140,0
18141,1
18142,0
18143,0
18145,0
18146,0
18147,1
18148,0
18149,0
18150,0
18152,0
18153,0
18154,1
18155,0
18156,0
18157,0
18158,1
18159,1
18161,0
18162,0
18163,0
18164,1
18166,0
18167,0
18168,1
18169,0
18170,1
18172,1
18173,1
18174,0
18175,0
18176,0
18177,1
18178,1
18179,0
18180,0
18181,1
18182,1
18183,0
18185,1
18186,1
18189,0
18190,0
18191,0
18192,0
18193,0
18194,0
18195,0
18196,1
18198,1
18199,1
18201,1
18202,0
18203,1
18204,1
26767,0
18206,1
18207,1
18208,0
18209,1
18210,1
18211,1
18212,0
18213,1
18214,1
18215,1
18216,0
18217,1
18218,1
18219,1
18220,1
18221,1
18222,1
18223,1
18224,0
18225,1
18226,1
18227,0
18228,0
18229,0
18230,0
18231,0
18232,0
18233,0
18234,0
18236,0
18237,0
18238,0
18239,0
18240,0
18241,0
18242,1
18243,1
18244,0
18246,0
18247,1
18248,0
18249,0
18250,1
18251,1
18252,1
18254,1
18255,1
18256,1
18257,1
18258,0
18259,0
18260,0
18261,0
18262,1
18263,0
18264,1
18265,1
18266,1
18267,1
18268,1
18269,0
18271,1
18273,0
18275,0
18276,1
18277,0
18278,1
18279,1
18280,1
18281,0
18282,0
18283,0
18284,1
18285,0
18286,0
18287,0
18288,0
18289,1
18291,0
18292,1
18293,0
18294,0
18296,0
18297,1
18298,1
18299,1
18300,0
18301,1
18302,1
18303,1
18304,0
18305,0
18306,1
18307,0
18308,0
18309,0
18310,0
18311,0
18312,1
18313,0
18314,0
18315,0
18316,0
18317,0
18318,0
18319,0
18322,1
18323,0
18324,0
18325,0
18326,0
18327,0
18328,0
18329,0
18330,0
18331,0
18332,0
18333,0
18334,0
18335,0
18337,0
18338,0
18340,0
18341,0
18342,0
18343,0
18344,0
18345,0
18346,0
18347,0
18348,0
18349,0
18351,0
18352,0
18353,0
18354,0
18355,1
18356,0
18357,0
18359,0
18360,0
18361,0
18362,0
18363,0
18364,0
18365,0
18366,0
18367,0
18370,1
18371,0
18372,0
18373,0
18374,1
18375,0
18376,0
18377,0
18378,0
18379,0
18380,0
18381,0
18382,1
18384,0
18385,1
18386,1
18387,1
18389,1
18390,1
18392,1
18393,0
18394,1
18395,1
18397,1
18398,1
18399,1
18400,1
18401,1
18402,1
18403,1
18404,1
18405,0
18406,1
18407,0
18408,1
18409,0
18410,1
18411,0
18412,1
18413,1
18414,0
18415,0
18416,0
18417,1
18418,1
18419,0
18420,0
18421,0
18422,0
18423,0
18424,0
18425,0
18426,0
18427,0
18428,0
18429,0
14621,0
18432,0
18433,0
18434,0
18435,0
18436,0
18437,0
18438,0
18440,0
18441,0
18442,0
18443,0
18444,0
18445,0
18446,0
18447,0
18448,0
18449,0
18450,0
18451,0
18452,0
18454,0
18455,1
18456,0
18457,0
18459,0
18460,1
18461,0
18465,0
18466,0
18467,0
18468,1
18469,1
18470,1
18471,1
18472,0
18473,0
18474,0
18475,0
18476,0
18477,1
18478,0
18479,0
18480,0
18482,0
18483,0
18484,0
18485,0
18486,0
18487,0
18489,0
18490,0
18491,0
18492,1
18493,1
18494,0
18495,0
18496,0
18497,0
18499,0
18500,0
18501,0
18502,0
18503,0
18504,0
18505,0
18506,0
18507,0
18508,1
18509,0
18510,1
18511,1
18512,0
18513,0
18514,0
18515,0
18516,0
18517,0
18518,1
18519,0
18520,1
18521,1
18522,0
18523,1
18524,1
18525,1
18526,1
18527,0
18528,1
18529,1
18530,0
18531,0
18532,0
18533,0
18534,0
18535,0
18536,0
18537,0
18539,0
18540,0
18541,0
18542,0
18543,0
18544,0
18545,0
18546,0
18547,0
18548,0
18549,0
18550,0
18551,0
18552,0
18553,0
18554,0
18555,0
18556,0
18557,0
18559,0
18560,0
18561,1
18562,0
18564,0
18565,1
18566,1
18567,1
18568,0
18569,0
18570,1
18571,0
18572,0
18573,0
18574,0
18575,0
18576,0
18577,0
18578,1
18579,1
18580,1
18581,0
18582,0
18583,1
18585,0
18586,0
18587,1
18588,0
18589,0
18590,1
18591,1
18592,0
18593,1
18594,1
18595,1
18596,0
18597,0
18598,1
18599,1
18600,0
18601,1
18602,1
18604,1
18605,1
18606,1
18607,1
18608,1
18609,0
18611,0
18612,0
18613,1
18614,0
18615,1
18616,1
18617,1
18618,0
18619,1
18620,0
18621,0
18622,0
18623,0
18624,0
18625,0
18626,0
18627,1
18628,1
18629,0
18632,0
18633,0
18634,1
18635,1
18636,1
18637,1
18638,1
18641,1
18642,1
18643,0
18644,0
18645,1
18646,1
18647,0
18648,0
18649,0
18650,1
18651,0
18652,0
18654,0
18655,0
18656,0
18657,0
18658,0
12144,1
18660,0
18661,0
18662,0
18663,0
18664,0
18666,0
18667,0
18668,0
18669,0
18670,0
18671,0
18672,0
18673,0
18674,1
18675,0
18676,1
18677,0
18678,0
18679,1
18680,0
18682,0
18683,0
18684,0
18685,0
18687,0
18688,1
18689,0
18689,0
18690,0
18691,0
18692,0
18693,1
18694,0
18695,0
18696,1
18697,1
18698,0
18699,0
18700,1
18701,1
18702,1
18703,1
18704,1
18705,1
18707,0
18708,0
18709,0
18710,0
18711,1
18713,1
18714,1
18715,1
18717,0
18718,0
18719,1
18720,0
18721,1
18722,1
18723,1
18724,0
18725,1
18726,1
18727,0
18728,0
18729,0
18731,0
18733,1
18734,0
18735,0
18736,0
18737,1
18738,0
18739,0
29302,0
18741,0
18742,1
18743,1
18744,1
18745,0
18747,0
18748,0
18749,0
18750,0
18751,0
18752,0
18753,1
18754,0
18755,0
18756,0
18758,0
24266,0
18760,0
18761,0
18762,0
18763,0
18764,0
18765,0
18767,0
18768,0
18769,0
18770,0
18772,0
18773,0
18774,1
18775,0
18776,0
18779,0
18780,0
18781,1
18782,0
18783,0
18784,0
18786,0
18790,0
18791,0
18792,0
18793,0
18794,0
18795,0
18796,0
18797,0
18797,0
18798,0
18799,1
18800,1
18801,0
18802,1
18803,0
18804,0
18805,0
18806,0
18807,1
18808,0
18809,0
18810,0
18811,1
18813,1
18815,0
18816,1
18817,0
18818,1
18819,1
18820,0
18821,1
18822,1
18824,1
18825,1
18826,1
18827,1
18828,1
18829,1
18830,0
18831,1
18832,1
18833,0
18834,0
18835,0
18836,1
18838,0
18839,0
18840,0
18841,0
18842,0
18843,0
18844,0
18846,0
18847,0
18849,1
18850,1
18851,1
18852,0
18853,0
18855,1
18856,0
18857,0
18858,1
18861,0
18862,0
18863,1
18864,0
18865,1
18866,1
18867,0
18868,0
18870,0
18872,0
18873,0
18874,0
18876,0
18877,0
18878,0
18879,0
18880,0
18881,0
18882,0
18883,0
18884,0
18885,0
18886,0
18888,1
18889,0
18891,0
18892,1
18893,0
18894,1
18895,0
18896,0
18897,0
18898,0
18899,0
18900,0
18901,1
18902,0
18903,0
18904,0
18905,1
18906,1
18907,0
18908,0
18909,0
18910,1
18911,0
18912,1
18913,0
18914,0
18915,0
18916,0
18917,0
18918,0
18919,0
18920,0
18921,0
18922,0
18924,1
18926,0
18927,0
18930,1
18931,0
18933,0
18934,0
18935,0
18936,1
18937,0
18938,0
18939,0
18941,0
18942,0
18945,0
18946,0
18947,0
18948,0
18949,0
18950,1
18951,1
18952,0
18953,1
18954,1
18956,0
18957,0
18958,1
18959,0
18960,0
18961,1
18962,0
18964,1
18965,1
18966,0
18967,0
18968,0
18970,0
18971,0
18972,0
18973,0
18974,0
18975,0
18976,0
18977,0
18978,0
18979,0
18980,0
18981,0
18982,0
18983,0
18984,0
18985,0
18986,1
18987,0
18989,0
18991,0
18992,0
18993,0
18994,0
18995,0
18996,0
18997,0
18999,0
19000,0
19001,0
19002,0
19003,0
19005,0
19006,0
19007,0
19008,0
19009,0
19010,0
19011,0
19012,1
19013,1
19014,0
19015,0
19016,0
19017,0
19018,0
19019,0
19020,1
19021,1
19022,0
19023,1
19024,0
19025,1
19026,1
19027,1
19028,1
19029,1
19315,1
19031,1
19032,1
19033,1
19034,1
19035,1
19036,1
19039,0
19040,0
19041,0
19042,0
19043,0
19044,1
19046,0
19047,1
19048,0
19050,0
19051,1
19052,0
19053,1
19054,1
19055,0
19057,1
20202,1
19060,1
19062,0
19063,0
19064,0
19065,1
19066,1
19067,1
19068,0
19069,0
19070,1
19071,1
19072,1
19073,1
19074,0
19075,0
19077,1
19080,0
19081,0
19082,1
19083,0
19084,1
19085,0
19086,0
19087,1
19088,0
19089,0
19090,0
19091,1
19092,1
19093,1
19094,1
19095,1
19096,1
19097,0
19099,1
19100,1
19101,1
19102,1
19103,1
19104,1
19105,1
19106,1
19107,1
19108,0
19109,0
19110,0
19111,0
19112,1
19113,0
19117,0
19118,0
19119,0
19121,0
19122,0
19123,1
19124,0
19127,0
19128,0
19129,0
19130,0
19131,1
19132,1
19133,0
19134,1
19135,0
19138,1
19139,0
19140,0
19141,1
19142,1
19143,0
19146,1
19147,1
19148,1
19149,0
19150,1
19151,1
19152,1
19153,1
19154,1
19155,1
19156,1
19157,1
19158,1
19159,1
19160,0
19161,1
19162,1
19163,1
19164,0
19165,0
19166,1
19167,0
19168,1
19169,0
19170,1
19171,0
19173,1
19174,1
19175,1
19176,0
19177,0
19178,0
19179,0
19180,1
19181,0
19182,0
19183,0
19184,0
19185,0
19186,0
19187,0
19188,0
19189,1
19190,1
19191,0
19192,0
19193,0
19194,1
19195,1
19196,1
19198,1
19199,1
19200,0
19201,1
19203,0
19204,1
19206,0
19207,0
19208,0
19209,0
28745,0
19212,0
19213,0
19214,0
19215,0
19216,0
19217,0
19218,0
19219,0
19220,0
19221,0
19222,0
19223,0
19224,0
19225,0
19226,0
19227,0
19228,0
19229,0
19230,0
19231,0
19232,1
19233,0
19234,1
19235,0
19236,0
19237,0
19239,0
19240,0
19241,0
19242,0
19244,1
19245,0
19246,0
19247,0
19248,0
19249,0
19250,0
19251,1
19253,0
19254,0
19255,0
19256,0
19257,0
19258,0
19260,0
19261,0
19262,0
19263,0
19264,0
19265,0
19266,0
19267,0
19268,0
19269,0
19270,0
19271,0
19272,0
19275,1
19276,1
19277,0
19278,0
19279,0
19281,0
19282,0
19284,0
19285,0
19286,0
19287,0
19288,1
19289,1
19290,0
19291,0
19293,0
19294,0
19295,0
19296,0
19297,1
19298,1
19299,0
19300,0
19301,0
19302,0
19303,0
19304,0
19305,0
19306,0
19307,1
19308,0
19309,1
19310,0
19311,1
19313,1
19314,1
19315,1
19316,1
19317,1
19318,1
19319,1
19320,1
19321,0
19322,0
19323,0
19324,0
19325,0
19326,1
19327,0
19328,0
19329,0
19330,1
19331,1
19332,1
19333,0
19334,0
19335,1
19336,1
19337,0
19338,0
19339,0
19340,0
19341,0
19342,0
19343,1
19345,0
19346,0
19347,0
19348,0
19349,1
19350,0
19351,1
19352,1
19353,0
19355,0
19357,1
19358,1
19359,1
19360,0
19361,0
19362,1
19363,0
26358,0
19365,1
19366,0
19367,1
19368,1
19369,0
19370,0
19371,0
19372,0
19373,0
19374,0
19375,0
19376,0
19377,1
19378,1
19379,1
19380,0
19381,0
19382,0
19383,0
19384,0
19385,0
19386,1
19387,0
19388,0
19389,1
19390,0
19391,1
19392,0
19393,1
19394,1
19395,1
19396,0
19397,0
19398,0
19399,0
19400,0
19401,0
19402,1
19403,0
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19413,1
19414,1
19415,0
19416,0
19417,0
19418,1
19419,0
19420,0
19421,0
19422,0
19423,0
19424,0
19425,0
19426,0
19428,0
19429,0
19430,0
19431,1
19432,0
19433,0
19434,0
19435,0
19436,1
19437,0
19438,0
19439,0
19440,0
19441,0
19442,0
19443,0
19444,0
19445,0
19447,0
19448,0
19449,0
19450,0
16927,0
19452,0
19453,0
19454,1
19455,0
19456,0
19457,0
19458,1
19459,0
19460,0
19461,1
19462,0
19463,1
19464,0
19465,0
19466,0
19468,1
19469,1
19470,0
19471,1
19472,1
19473,1
19474,0
19475,1
19476,0
19477,1
19478,0
19479,0
19480,0
19481,0
19482,0
19483,0
19485,1
19486,0
19487,1
19488,1
19489,0
19491,1
19492,1
19493,0
19495,0
19496,1
19497,0
19498,1
19499,0
19500,0
19501,0
19502,0
19503,0
19504,1
19507,1
19508,0
19510,0
19511,1
19512,0
19513,0
19514,0
19515,1
19516,0
19517,0
19518,0
19519,0
19521,0
19522,0
22441,0
19525,1
19526,0
19527,1
19528,0
19529,1
19530,0
19531,0
19532,0
19533,1
19534,0
19535,1
19536,0
19537,0
19538,1
19539,0
19540,0
19541,0
19542,1
19543,1
19544,1
19545,1
19547,0
19548,0
19549,0
19551,1
19552,1
19553,1
19554,1
19555,0
19556,0
19557,1
19558,0
19560,0
19561,1
19562,0
19563,0
19564,1
19566,1
19567,1
19568,0
19569,0
19571,1
19575,1
19576,1
19577,0
19578,1
19579,0
19580,1
19581,1
19582,1
19583,1
19584,1
19585,0
19586,1
19588,1
19589,1
19590,1
19591,1
19592,1
19593,0
19594,0
19595,1
19596,1
19597,1
19598,0
19599,1
19600,0
14561,0
19603,0
19604,1
19605,0
19607,0
19608,1
19609,0
19612,1
19614,1
19615,0
19616,0
19617,1
19618,1
19619,1
19620,1
19621,0
19622,1
19623,0
19624,0
19625,0
19626,0
19627,0
19628,1
14684,1
19630,0
19632,1
19634,0
19635,0
19636,0
19637,0
19638,0
19639,0
19640,0
19641,0
19642,1
19643,0
19644,0
19645,0
19648,0
19649,0
19651,0
19652,0
19654,0
19655,0
19656,0
19657,0
19658,1
19659,0
19660,1
19661,1
19662,1
19663,1
19664,1
19665,0
19666,0
19667,0
19668,0
19669,0
19670,0
19671,0
19672,0
19673,0
19674,0
19675,0
19676,0
19677,0
19678,0
19681,0
19682,0
19683,0
19684,1
19685,1
19686,1
19687,1
19688,0
19689,1
19690,0
19691,0
19692,1
19693,0
19694,1
19695,1
19696,1
19697,1
19698,1
19699,0
19700,1
19701,0
19702,0
19703,0
19704,0
19706,0
19707,0
19708,0
19709,0
19710,1
19711,1
19712,0
19713,1
19714,1
19715,0
19716,0
19717,0
19718,0
19719,1
19720,0
19721,1
19722,0
19723,0
19725,0
19726,0
19727,0
19728,0
19729,0
19730,0
19732,0
19733,0
19734,0
19735,0
19736,0
19737,0
19738,0
19740,0
19741,1
19742,0
19744,0
19745,0
19746,0
19747,0
19748,0
19749,0
19750,0
19751,0
19752,0
19753,0
19755,0
19756,0
19757,0
19758,1
19759,0
19760,0
19761,0
19762,0
19763,0
19764,0
19765,0
19767,1
19768,0
19769,0
19770,0
19771,0
19772,1
19774,0
19776,0
19777,0
19778,1
19779,0
19780,0
19781,0
19782,1
19785,0
19786,0
19787,0
19788,1
19789,0
19790,1
19791,0
19792,1
19793,0
19794,0
19795,0
19796,1
19797,0
19798,1
19799,0
19800,1
19801,0
19802,0
19803,1
19804,0
19805,1
19806,0
19807,0
19808,1
19809,1
19810,0
19811,0
19812,1
19813,0
19814,0
19815,0
19816,1
19817,0
19818,0
19819,0
19820,0
19821,0
19822,1
19823,0
19825,1
11143,0
19827,1
19828,1
19829,1
19830,1
19831,1
19832,1
19833,0
19834,0
19836,0
19837,0
19838,0
19839,0
19840,0
19841,0
19842,0
19843,0
19844,0
19845,0
19846,0
19847,0
19849,0
19850,0
19852,0
19854,0
19855,0
19856,0
19858,0
19859,0
19860,0
19861,0
19862,0
19863,0
19865,0
19866,0
19867,0
19868,0
19870,0
19871,0
19872,0
19873,0
19874,0
19875,0
19876,0
19878,0
19879,0
19880,0
19881,0
19882,0
19883,0
19884,0
19885,0
19886,1
19887,0
19888,1
19889,1
19890,0
19891,1
19892,0
19894,1
19895,1
19896,0
19898,1
19899,1
19900,1
19901,1
19902,1
19904,0
19905,1
19906,1
19907,1
19908,1
19909,1
19910,1
19911,1
19912,1
19913,0
19914,0
19915,0
19916,1
19917,1
19918,0
19919,0
19920,0
19921,1
19922,1
19923,1
19924,1
19925,0
19926,0
19927,0
19928,1
19930,0
19931,1
19932,1
19933,1
19935,1
19936,0
19937,1
19938,1
19939,1
19941,1
19942,1
19944,0
19945,0
19947,1
19948,0
19949,0
19950,0
19951,0
19952,1
19953,1
19954,0
19955,0
19956,0
19957,0
19958,1
19959,1
19961,0
19962,1
19963,1
19964,1
19965,1
19966,0
19967,1
19968,1
19969,1
19971,1
19972,1
19973,0
19974,0
19975,1
19976,1
19977,1
19978,0
19979,1
19980,0
19981,0
19982,0
19984,0
19985,0
19986,1
19987,0
19988,0
19989,1
19990,0
19991,0
19992,0
19993,0
19994,1
19995,0
19996,1
19998,1
19999,0
20000,0
20001,1
20002,0
20003,1
20004,0
20005,1
20006,1
20007,1
20008,0
20009,1
20010,0
20011,1
20012,0
20013,0
20014,1
20015,0
20016,0
20017,0
20019,1
20020,0
20021,1
20022,0
20023,0
20024,1
20025,1
20026,0
20027,1
20028,1
20029,0
20030,1
20031,1
20032,1
20033,1
20034,1
20035,1
20036,0
20037,0
20038,0
20039,0
20041,0
20042,0
20044,0
20045,0
20046,0
20047,0
20048,1
20049,0
20050,0
20053,1
20054,0
20055,1
20056,0
20057,0
20058,0
20059,0
20060,1
20061,0
20062,1
20063,1
20064,0
20065,0
20066,1
20067,1
20068,0
20069,1
20070,1
20071,1
20072,0
20073,0
20074,1
20075,0
20076,1
20078,0
20079,0
20080,0
20081,0
11999,0
20083,0
20084,0
20085,0
20086,0
20087,0
20088,0
20089,0
20090,0
20091,0
20092,0
20093,0
20094,0
20095,0
20096,0
20097,0
20098,0
20100,0
20102,0
20103,0
20104,0
20105,0
20106,0
20107,0
20108,0
20109,0
20110,0
20111,0
20112,0
20113,0
20114,0
19245,0
20116,1
20117,0
20118,0
24581,1
20121,0
20122,0
20123,0
20124,0
20125,0
20126,0
20127,0
20128,0
20129,1
20131,0
20132,0
20133,1
20134,0
20136,0
20138,0
20139,0
20141,0
20142,0
20143,0
20144,0
20145,0
20146,0
20148,0
20149,0
20150,0
20152,0
20153,0
20154,1
20155,0
20156,0
20157,0
20158,0
20159,0
20160,0
20161,0
20162,0
20164,0
20165,0
20166,0
20167,1
20168,0
20169,0
20170,0
20171,0
20172,0
20173,0
20175,0
20176,0
20177,1
20178,0
20179,0
20180,0
20181,0
20182,0
20183,0
20184,1
20185,1
20187,1
20188,0
20189,0
20190,1
20191,1
20192,0
20193,1
20194,0
20195,1
20196,1
20197,0
20200,1
20202,1
20203,1
20204,0
20206,0
20207,0
20208,0
20209,0
20210,0
20211,0
20212,1
20214,0
20215,1
20216,1
20217,1
20218,1
20219,0
20220,1
20221,0
20222,0
20223,1
20224,1
20225,0
20226,0
20227,0
20228,0
20229,0
20230,1
20231,0
20232,1
20233,1
20234,1
20235,1
20236,1
20237,1
20238,0
20239,0
20241,1
20242,0
20243,1
20244,0
20245,1
20246,0
20247,1
20248,0
20249,0
20250,0
20252,0
20253,0
20254,1
20255,1
20256,1
20257,1
20258,0
20259,1
20260,1
20261,0
20262,1
20263,1
20266,1
20267,0
20268,1
20269,0
20270,0
20271,0
20272,0
20273,1
20274,0
20275,0
20276,0
20277,0
20279,0
20281,0
20281,1
20282,0
20283,0
20284,0
20286,0
20287,0
20288,0
20289,0
20291,1
20292,0
20293,0
20294,0
20295,0
20296,1
20297,0
20298,1
20299,0
20300,1
20301,1
20302,0
20303,1
20304,1
20305,1
20306,0
20307,0
20308,0
20309,0
20310,0
20311,0
20312,0
20313,0
20314,0
20315,0
20316,0
20317,0
20318,0
20319,0
20320,0
20322,0
20323,1
20325,1
20326,0
20327,0
20328,1
20329,1
20330,1
20331,1
20332,1
20333,0
20334,1
20336,1
20337,1
20338,1
20339,0
20340,1
20342,1
20344,1
20345,1
20346,1
20347,0
20348,1
20349,0
20350,0
20352,0
20353,0
20354,0
20355,0
20356,0
20357,0
20358,0
20359,0
20360,0
20361,0
20362,0
